,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
282,Mahmoud Dahoud,MID,Brighton,0.0,0,0,0,0,0.0,119,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1133,0,2,2,0.0,0,-1,0,1,49,True,0
283,Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,87,0,1,0,0.0,0,0,0,0,40,True,0
284,Nico O'Reilly,MID,Man City,0.0,0,1,36,0,5.3,607,0.11,0.22,0.11,1.82,316,2,1,6.7,36.4,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,3847,1,2,5,25.0,8,249,639,390,49,True,0
285,Aaron Ramsdale,GK,Southampton,0.0,0,3,34,0,0.0,14,0.0,0.0,0.0,3.03,319,3,0,8.9,88.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,2,0,0,2,0,32,7,130269,1,3,0,0.0,16,-243,2364,2607,44,True,0
286,Moussa Diaby,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,1639,0,3,0,0.0,0,0,0,0,65,False,0
287,Micky van de Ven,DEF,Spurs,0.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,281542,0,2,4,0.0,0,-1657,1678,3335,45,False,0
288,Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,2469,0,1,1,0.0,0,7,30,23,59,False,0
289,Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,2627,0,2,5,0.0,0,2,36,34,45,False,0
290,Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,2627,0,0,5,0.0,0,2,36,34,45,False,0
291,Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,14,0,19.3,434,0.06,0.18,0.12,1.36,318,1,0,6.9,14.0,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,195763,1,1,0,36.0,2,-8436,10575,19011,52,True,0
292,Armel Bella-Kotchap,DEF,Southampton,0.0,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,44775,0,3,0,0.0,0,-713,206,919,39,True,0
293,Rodrigo Martins Gomes,MID,Wolves,0.0,0,0,3,0,0.6,563,0.0,0.0,0.0,0.95,320,1,0,0.3,2.4,2025-04-13T13:00:00Z,20,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,7395,0,2,4,0.0,1,-62,40,102,51,True,0
294,Jack Henry-Francis,MID,Arsenal,0.0,0,0,0,0,0.0,793,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,0,0,1,1,0.0,0,0,0,0,45,True,0
295,Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,29324,0,3,0,0.0,0,-288,319,607,39,False,0
296,Noussair Mazraoui,DEF,Man Utd,0.0,0,0,-8,0,1.4,594,0.01,0.01,0.0,2.17,317,4,0,1.0,8.2,2025-04-13T15:30:00Z,77,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,901938,1,1,4,0.0,0,-2977,22111,25088,42,False,0
297,Cameron Archer,FWD,Southampton,0.0,0,0,5,1,12.0,27,0.01,0.15,0.14,0.81,319,0,0,3.4,5.4,2025-04-12T14:00:00Z,60,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,136757,1,3,0,17.0,2,-2273,1588,3861,49,True,0
298,Max Kinsey,DEF,Bournemouth,0.0,0,0,0,0,0.0,680,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,4536,0,0,1,0.0,0,34,209,175,40,True,0
299,Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,1,31,1,23.0,44,0.05,0.2,0.15,0.31,319,0,0,5.0,20.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,831120,1,3,0,6.0,7,40543,53975,13432,44,False,0
300,Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,2892,0,1,0,0.0,0,83,177,94,40,True,0
301,Pedro Porro,DEF,Spurs,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,2145913,0,2,4,0.0,0,-54374,12606,66980,53,False,0
302,Harry Howell,MID,Brighton,0.0,0,0,0,0,0.0,795,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,0,0,2,2,0.0,0,0,0,0,45,True,0
303,Alfie Devine,MID,Spurs,0.0,0,0,0,0,0.0,485,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,5070,0,2,4,0.0,0,-18,0,18,45,False,0
304,Elkan Baggott,DEF,Ipswich,0.0,0,0,0,0,0.0,261,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,1487,0,2,2,0.0,0,-4,0,4,40,False,0
305,Erling Haaland,FWD,Man City,0.0,0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,2613784,0,2,5,0.0,0,-92249,361,92610,148,True,0
306,Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,901,0,3,0,0.0,0,35,69,34,40,True,0
307,Leif Davis,DEF,Ipswich,0.0,0,0,3,0,10.1,267,0.0,0.0,0.0,1.25,314,1,0,2.0,10.2,2025-04-13T13:00:00Z,61,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,117654,1,2,2,0.0,2,-5371,322,5693,43,False,0
308,Harry Amass,DEF,Man Utd,0.0,0,0,-6,0,0.3,670,0.0,0.03,0.03,1.24,317,2,0,0.5,3.4,2025-04-13T15:30:00Z,54,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,4061,1,1,4,1.0,0,1,87,86,40,False,0
309,Tom Edozie,MID,Wolves,0.0,0,0,0,0,0.0,682,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,2216,0,2,4,0.0,0,-26,67,93,45,True,0
310,Jahmai Simpson-Pusey,DEF,Man City,0.0,0,0,0,0,0.0,672,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,3784,0,2,5,0.0,0,-17,81,98,40,True,0
311,Virgil van Dijk,DEF,Liverpool,0.0,0,1,25,0,1.9,339,0.01,0.19,0.18,1.5,315,1,1,7.1,46.2,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,2778431,1,1,2,23.0,9,40055,90122,50067,65,True,0
312,Bilal El Khannouss,MID,Leicester,0.0,1,1,27,0,53.2,635,0.32,0.37,0.05,3.91,313,2,0,10.5,35.0,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,18056,1,2,2,17.0,5,65,1171,1106,48,False,1
313,Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,1,0,0.3,528,0.0,0.3,0.3,1.78,315,2,0,1.6,11.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,14572,1,1,2,4.0,1,-331,33,364,43,False,0
314,Matt Turner,GK,Crystal Palace,0.0,0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,912720,0,2,5,0.0,0,-31835,1154,32989,39,False,0
315,Matt Turner,GK,Crystal Palace,0.0,0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,912720,0,0,5,0.0,0,-31835,1154,32989,39,False,0
316,Juan Larios López,DEF,Southampton,0.0,0,0,0,0,0.0,464,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,6800,0,3,0,0.0,0,62,187,125,39,True,0
317,Harry Toffolo,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,444,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,6120,0,1,0,0.0,0,-4,41,45,42,True,0
318,Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0.0,613,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,5098,0,1,4,0.0,0,-142,24,166,45,False,0
319,Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0.0,646,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,2906,0,2,5,0.0,0,-41,0,41,45,False,0
320,Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0.0,646,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,2906,0,0,5,0.0,0,-41,0,41,45,False,0
321,Kadan Young,MID,Aston Villa,0.0,0,0,0,0,0.0,656,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,19828,0,3,0,0.0,0,-423,0,423,44,False,0
322,Caleb Wiley,DEF,Chelsea,0.0,0,0,0,0,0.0,575,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,1827,0,2,2,0.0,0,-13,0,13,40,True,0
323,Ethan Pinnock,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,33301,0,1,1,0.0,0,-683,212,895,44,False,0
324,William Saliba,DEF,Arsenal,0.0,0,0,16,0,38.3,18,0.28,0.28,0.0,0.24,311,1,0,5.7,18.4,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,3553641,1,1,1,0.0,2,203680,247481,43801,65,True,0
325,Altay Bayindir,GK,Man Utd,0.0,0,0,-6,0,0.0,367,0.0,0.0,0.0,2.17,317,4,0,1.8,18.2,2025-04-13T15:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,2,12703,1,1,4,0.0,0,138,272,134,43,False,0
326,Rodrigo Bentancur,MID,Spurs,0.0,0,0,5,0,2.8,480,0.02,0.02,0.0,1.45,320,2,0,0.8,2.8,2025-04-13T13:00:00Z,35,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,14073,0,2,4,2.0,1,-105,145,250,49,False,0
327,Dominic Solanke-Mitchell,FWD,Spurs,0.0,0,0,-3,0,1.7,82,0.02,0.48,0.46,1.8,320,3,0,0.0,0.0,2025-04-13T13:00:00Z,74,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,583811,1,2,4,4.0,2,-39022,6323,45345,73,False,0
328,Chris Richards,DEF,Crystal Palace,0.0,0,0,10,0,0.0,194,0.0,0.53,0.53,3.81,316,5,1,9.4,61.4,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,23570,1,2,5,33.0,6,-1790,557,2347,44,False,0
329,Chris Richards,DEF,Crystal Palace,0.0,0,0,-13,0,0.2,194,0.0,0.22,0.22,1.39,289,5,0,3.2,22.4,2025-04-16T18:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,23570,1,0,5,9.0,0,-1790,557,2347,44,False,0
330,Rayan Aït-Nouri,DEF,Wolves,0.0,1,3,43,0,41.2,533,0.73,0.78,0.05,1.0,320,1,1,12.5,65.0,2025-04-13T13:00:00Z,69,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,956837,1,2,4,19.0,14,-70453,15577,86030,48,True,0
331,Andrés García,DEF,Aston Villa,0.0,0,0,4,0,1.1,731,0.0,0.0,0.0,0.06,319,0,0,0.5,4.0,2025-04-12T14:00:00Z,5,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,6686,0,3,0,0.0,1,511,1036,525,45,False,0
332,James Justin,DEF,Leicester,0.0,0,0,8,0,3.0,295,0.03,0.03,0.0,3.91,313,2,0,2.0,16.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,130190,1,2,2,0.0,1,-1711,2818,4529,41,False,0
333,Joshua Zirkzee,FWD,Man Utd,0.0,0,0,3,0,4.1,389,0.02,0.18,0.16,1.24,317,2,0,2.7,1.8,2025-04-13T15:30:00Z,54,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,190271,1,1,4,21.0,1,-3644,2059,5703,65,False,0
334,Martin Ødegaard,MID,Arsenal,0.0,0,0,1,0,26.5,13,0.12,0.12,0.0,0.12,311,1,0,3.2,3.8,2025-04-12T16:30:00Z,28,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,601724,0,1,1,2.0,0,-9133,15186,24319,82,True,1
335,Cesare Casadei,MID,Chelsea,0.0,0,0,0,0,0.0,158,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,11117,0,2,2,0.0,0,-122,0,122,44,True,0
336,Jaden Philogene,MID,Ipswich,0.0,0,0,3,0,0.0,569,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,4,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,7322,0,2,2,0.0,1,-584,42,626,53,False,0
337,Mario Lemina,MID,Wolves,0.0,0,0,0,0,0.0,557,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,15261,0,2,4,0.0,0,-135,0,135,48,True,0
338,Hubert Graczyk,GK,Man Utd,0.0,0,0,0,0,0.0,783,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,235,0,1,4,0.0,0,15,23,8,40,False,0
339,Jack Fletcher,MID,Man Utd,0.0,0,0,0,0,0.0,667,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,1068,0,1,4,0.0,0,1,18,17,45,False,0
340,Josh Acheampong,DEF,Chelsea,0.0,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,6509,0,2,2,0.0,0,-90,242,332,40,True,0
341,Adam Wharton,MID,Crystal Palace,0.0,1,0,20,0,14.1,216,0.07,0.07,0.0,3.74,316,5,0,3.6,22.2,2025-04-12T11:30:00Z,79,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,16826,1,2,5,0.0,5,389,600,211,47,False,0
342,Adam Wharton,MID,Crystal Palace,0.0,0,0,5,0,2.2,216,0.03,0.03,0.0,0.17,289,1,0,0.5,0.8,2025-04-16T18:30:00Z,33,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,16826,0,0,5,2.0,1,389,600,211,47,False,0
343,Omar Marmoush,FWD,Man City,0.0,0,1,36,0,27.9,755,0.26,1.29,1.03,1.68,316,2,1,13.3,46.4,2025-04-12T11:30:00Z,81,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,3337239,1,2,5,59.0,7,164992,249035,84043,76,True,0
344,Luis Sinisterra,MID,Bournemouth,0.0,0,0,0,0,0.0,80,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,12440,0,0,1,0.0,0,-105,5,110,48,True,0
345,Michael Keane,DEF,Everton,0.0,0,0,0,0,0.0,228,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,472289,0,1,0,0.0,0,3387,20494,17107,38,False,0
346,Ben Godfrey,DEF,Ipswich,0.0,0,0,0,0,0.0,715,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,3962,0,2,2,0.0,0,-219,164,383,40,False,0
347,Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,438,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,1842,0,1,0,0.0,0,0,0,0,45,True,0
348,Álex Moreno Lopera,DEF,Nott'm Forest,0.0,0,0,13,0,48.8,26,0.22,0.22,0.0,1.36,318,1,0,7.5,25.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,40902,1,1,0,0.0,2,98,611,513,42,True,0
349,Ezra Mayers,DEF,West Ham,0.0,0,0,0,0,0.0,686,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,2611,0,1,2,0.0,0,-13,50,63,40,False,0
350,Stephy Mavididi,MID,Leicester,0.0,0,2,32,0,13.4,298,0.05,0.31,0.26,3.91,313,2,1,8.4,37.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,32292,1,2,2,33.0,9,371,765,394,50,False,0
351,Anthony Gordon,MID,Newcastle,0.0,0,0,3,0,0.8,398,0.0,0.0,0.0,0.35,317,0,0,0.5,4.4,2025-04-13T15:30:00Z,12,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,934709,0,1,4,0.0,1,-20312,32833,53145,74,True,0
352,Anthony Gordon,MID,Newcastle,0.0,0,0,2,0,1.8,398,0.0,0.06,0.06,0.52,289,0,0,0.1,0.0,2025-04-16T18:30:00Z,28,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,934709,0,0,5,1.0,1,-20312,32833,53145,74,True,0
353,Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,33383,0,3,0,0.0,0,-171,0,171,45,False,0
354,Facundo Pellistri Rebollo,MID,Man Utd,0.0,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,762,0,1,4,0.0,0,-1,0,1,50,False,0
355,Trent Alexander-Arnold,DEF,Liverpool,0.0,0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,1868389,0,1,2,0.0,0,-189822,2939,192761,72,True,0
356,Josh King,MID,Fulham,0.0,0,0,0,0,0.0,604,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,9434,0,0,1,0.0,0,-39,82,121,44,False,0
357,Matt O'Riley,MID,Brighton,0.0,1,0,13,0,18.1,629,0.03,0.64,0.61,0.48,313,1,0,5.7,3.8,2025-04-12T14:00:00Z,69,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,4717,1,2,2,35.0,5,151,248,97,55,True,0
358,Wanya Marçal-Madivádua,MID,Leicester,0.0,0,0,0,0,0.0,297,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,1384,0,2,2,0.0,0,-5,0,5,45,False,0
359,Jamal Lewis,DEF,Newcastle,0.0,0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,15167,0,1,4,0.0,0,-119,0,119,40,True,0
360,Jamal Lewis,DEF,Newcastle,0.0,0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,15167,0,0,5,0.0,0,-119,0,119,40,True,0
361,Nuno Herlander Simões Espírito Santo,AM,Nott'm Forest,0.0,0,0,0,0,0.0,747,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,1,0,0,0,False,8,0,0,0,0,32,0,13100,0,1,0,0.0,0,-511,445,956,11,True,0
362,Jørgen Strand Larsen,FWD,Wolves,0.0,0,0,31,0,2.2,566,0.0,1.35,1.35,1.0,320,1,1,9.8,33.4,2025-04-13T13:00:00Z,69,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,471463,1,2,4,62.0,6,-25089,53295,78384,54,True,0
363,Jack Harrison,MID,Everton,0.0,0,0,8,1,39.8,224,0.32,0.55,0.23,0.48,318,0,0,5.4,7.6,2025-04-12T14:00:00Z,89,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,18696,1,1,0,7.0,3,134,1516,1382,52,False,0
364,Benjamin Arthur,DEF,Brentford,0.0,0,0,0,0,0.0,705,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,2814,0,1,1,0.0,0,16,116,100,40,False,0
365,Riccardo Calafiori,DEF,Arsenal,0.0,0,0,0,0,0.0,578,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,139075,0,1,1,0.0,0,-3491,71,3562,58,True,0
366,Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,540,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,16758,0,2,4,0.0,0,-126,0,126,45,True,0
367,Jan Bednarek,DEF,Southampton,0.0,0,0,-2,0,0.3,455,0.0,0.0,0.0,3.03,319,3,0,2.1,18.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,251218,1,3,0,2.0,0,-4625,4695,9320,40,True,1
368,André Onana,GK,Man Utd,0.0,0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,623549,0,1,4,0.0,0,-7158,6983,14141,49,False,0
369,Odsonne Edouard,FWD,Leicester,0.0,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,23110,0,2,2,0.0,0,-68,191,259,51,False,0
370,Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,165,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,15733,0,2,2,0.0,0,-106,0,106,49,True,0
371,Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,0,0.0,439,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,78,0,1,0,0.0,0,0,0,0,50,True,0
372,Bukayo Saka,MID,Arsenal,0.0,0,0,2,0,1.4,17,0.02,0.14,0.12,0.12,311,1,0,2.2,1.2,2025-04-12T16:30:00Z,27,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,2402765,0,1,1,19.0,1,104068,218299,114231,104,True,0
373,Alex Mighten,MID,Nott'm Forest,0.0,0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,1380,0,1,0,0.0,0,-6,0,6,45,True,0
374,Jacob Slater,DEF,Brighton,0.0,0,0,0,0,0.0,685,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,2656,0,2,2,0.0,0,-20,123,143,40,True,0
375,Vítor Manuel de Oliveira Lopes Pereira,AM,Wolves,0.0,0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,4,0,0,0,1,False,18,0,0,0,0,32,0,5002,0,2,4,0.0,10,-945,211,1156,8,True,0
